eventId,matchId,teamOneName,teamTwoName,teamOneScore,teamTwoScore,teamOneWon,teamTwoWon,matchLink
6979,2363205,yur,Nouns,1,2,False,True,/matches/2363205/yur-vs-nouns-blasttv-paris-major-2023-americas-rmr
6979,2363206,Paquetá,Solid,2,1,True,False,/matches/2363206/paquet-vs-solid-blasttv-paris-major-2023-americas-rmr
6979,2363204,MIBR,00NATION,2,0,True,False,/matches/2363204/mibr-vs-00nation-blasttv-paris-major-2023-americas-rmr
6979,2363203,Imperial,TeamOne,2,0,True,False,/matches/2363203/imperial-vs-teamone-blasttv-paris-major-2023-americas-rmr
6979,2363201,BESTIA,Fluxo,14,16,False,True,/matches/2363201/bestia-vs-fluxo-blasttv-paris-major-2023-americas-rmr
6979,2363202,Complexity,paiN,10,16,False,True,/matches/2363202/complexity-vs-pain-blasttv-paris-major-2023-americas-rmr
6979,2363199,FURIA,Evil Geniuses,16,13,True,False,/matches/2363199/furia-vs-evil-geniuses-blasttv-paris-major-2023-americas-rmr
6979,2363200,Liquid,Flamengo,16,6,False,True,/matches/2363200/liquid-vs-flamengo-blasttv-paris-major-2023-americas-rmr
6979,2363110,Fluxo,yur,16,13,True,False,/matches/2363110/fluxo-vs-yur-blasttv-paris-major-2023-americas-rmr
6979,2363111,MIBR,Flamengo,20,22,False,True,/matches/2363111/mibr-vs-flamengo-blasttv-paris-major-2023-americas-rmr
6979,2363108,Imperial,Evil Geniuses,12,16,False,True,/matches/2363108/imperial-vs-evil-geniuses-blasttv-paris-major-2023-americas-rmr
6979,2363109,paiN,Paquetá,16,2,False,True,/matches/2363109/pain-vs-paquet-blasttv-paris-major-2023-americas-rmr
6979,2363107,Complexity,Solid,16,10,True,False,/matches/2363107/complexity-vs-solid-blasttv-paris-major-2023-americas-rmr
6979,2363106,BESTIA,Nouns,16,13,True,False,/matches/2363106/bestia-vs-nouns-blasttv-paris-major-2023-americas-rmr
6979,2363104,FURIA,TeamOne,16,6,False,True,/matches/2363104/furia-vs-teamone-blasttv-paris-major-2023-americas-rmr
6979,2363105,Liquid,00NATION,16,4,False,True,/matches/2363105/liquid-vs-00nation-blasttv-paris-major-2023-americas-rmr
6978,2363198,Monte,Vitality,0,2,False,True,/matches/2363198/monte-vs-vitality-blasttv-paris-major-2023-europe-rmr-b
6978,2363196,Cloud9,ENCE,0,2,False,True,/matches/2363196/cloud9-vs-ence-blasttv-paris-major-2023-europe-rmr-b
6978,2363197,G2,Vitality,0,2,False,True,/matches/2363197/g2-vs-vitality-blasttv-paris-major-2023-europe-rmr-b
6978,2363194,BIG,Ninjas in Pyjamas,0,2,False,True,/matches/2363194/big-vs-ninjas-in-pyjamas-blasttv-paris-major-2023-europe-rmr-b
6978,2363195,Aurora,FORZE,0,2,False,True,/matches/2363195/aurora-vs-forze-blasttv-paris-major-2023-europe-rmr-b
6978,2363192,Cloud9,G2,0,2,False,True,/matches/2363192/cloud9-vs-g2-blasttv-paris-major-2023-europe-rmr-b
6978,2363193,BIG,Vitality,1,2,False,True,/matches/2363193/big-vs-vitality-blasttv-paris-major-2023-europe-rmr-b
6978,2363190,FORZE,Monte,0,2,False,True,/matches/2363190/forze-vs-monte-blasttv-paris-major-2023-europe-rmr-b
6978,2363191,500,ENCE,0,2,False,True,/matches/2363191/500-vs-ence-blasttv-paris-major-2023-europe-rmr-b
6978,2363188,Aurora,Eternal Fire,2,1,True,False,/matches/2363188/aurora-vs-eternal-fire-blasttv-paris-major-2023-europe-rmr-b
6978,2363189,Ninjas in Pyjamas,Astralis,2,0,True,False,/matches/2363189/ninjas-in-pyjamas-vs-astralis-blasttv-paris-major-2023-europe-rmr-b
6978,2363186,9INE,Vitality,2,0,True,False,/matches/2363186/9ine-vs-vitality-blasttv-paris-major-2023-europe-rmr-b
6978,2363187,HEROIC,Monte,2,0,True,False,/matches/2363187/heroic-vs-monte-blasttv-paris-major-2023-europe-rmr-b
6978,2363184,Astralis,Spirit,2,1,True,False,/matches/2363184/astralis-vs-spirit-blasttv-paris-major-2023-europe-rmr-b
6978,2363185,ENCE,iNation,2,0,True,False,/matches/2363185/ence-vs-ination-blasttv-paris-major-2023-europe-rmr-b
6978,2363182,500,BIG,8,16,True,False,/matches/2363182/500-vs-big-blasttv-paris-major-2023-europe-rmr-b
6978,2363183,Aurora,G2,14,16,False,True,/matches/2363183/aurora-vs-g2-blasttv-paris-major-2023-europe-rmr-b
6978,2363180,Cloud9,Eternal Fire,19,16,True,False,/matches/2363180/cloud9-vs-eternal-fire-blasttv-paris-major-2023-europe-rmr-b
6978,2363181,FORZE,Ninjas in Pyjamas,16,12,True,False,/matches/2363181/forze-vs-ninjas-in-pyjamas-blasttv-paris-major-2023-europe-rmr-b
6978,2363179,Eternal Fire,Astralis,16,7,False,True,/matches/2363179/eternal-fire-vs-astralis-blasttv-paris-major-2023-europe-rmr-b
6978,2363178,G2,iNation,16,3,False,True,/matches/2363178/g2-vs-ination-blasttv-paris-major-2023-europe-rmr-b
6978,2363177,ENCE,FORZE,14,16,False,True,/matches/2363177/ence-vs-forze-blasttv-paris-major-2023-europe-rmr-b
6978,2363176,Spirit,500,11,16,False,True,/matches/2363176/spirit-vs-500-blasttv-paris-major-2023-europe-rmr-b
6978,2363174,BIG,9INE,15,19,False,True,/matches/2363174/big-vs-9ine-blasttv-paris-major-2023-europe-rmr-b
6978,2363175,Vitality,Ninjas in Pyjamas,16,13,True,False,/matches/2363175/vitality-vs-ninjas-in-pyjamas-blasttv-paris-major-2023-europe-rmr-b
6978,2363173,Cloud9,Monte,9,16,True,False,/matches/2363173/cloud9-vs-monte-blasttv-paris-major-2023-europe-rmr-b
6978,2363172,HEROIC,Aurora,16,14,True,False,/matches/2363172/heroic-vs-aurora-blasttv-paris-major-2023-europe-rmr-b
6978,2363127,9INE,G2,16,14,True,False,/matches/2363127/9ine-vs-g2-blasttv-paris-major-2023-europe-rmr-b
6978,2363126,Ninjas in Pyjamas,Eternal Fire,16,11,True,False,/matches/2363126/ninjas-in-pyjamas-vs-eternal-fire-blasttv-paris-major-2023-europe-rmr-b
6978,2363125,Vitality,Astralis,16,14,True,False,/matches/2363125/vitality-vs-astralis-blasttv-paris-major-2023-europe-rmr-b
6978,2363124,ENCE,Monte,11,16,False,True,/matches/2363124/ence-vs-monte-blasttv-paris-major-2023-europe-rmr-b
6978,2363122,Spirit,Aurora,13,16,False,True,/matches/2363122/spirit-vs-aurora-blasttv-paris-major-2023-europe-rmr-b
6978,2363123,BIG,iNation,16,12,True,False,/matches/2363123/big-vs-ination-blasttv-paris-major-2023-europe-rmr-b
6978,2363120,HEROIC,500,16,8,False,True,/matches/2363120/heroic-vs-500-blasttv-paris-major-2023-europe-rmr-b
6978,2363121,Cloud9,FORZE,16,5,False,True,/matches/2363121/cloud9-vs-forze-blasttv-paris-major-2023-europe-rmr-b
6977,2363161,Apeks,B8,2,0,True,False,/matches/2363161/apeks-vs-b8-blasttv-paris-major-2023-europe-rmr-a
6977,2363162,FaZe,MOUZ,1,2,False,True,/matches/2363162/faze-vs-mouz-blasttv-paris-major-2023-europe-rmr-a
6977,2363160,Bad News Eagles,GamerLegion,2,1,True,False,/matches/2363160/bad-news-eagles-vs-gamerlegion-blasttv-paris-major-2023-europe-rmr-a
6977,2363159,Falcons,OG,0,2,False,True,/matches/2363159/falcons-vs-og-blasttv-paris-major-2023-europe-rmr-a
6977,2363158,FaZe,Bad News Eagles,0,2,False,True,/matches/2363158/faze-vs-bad-news-eagles-blasttv-paris-major-2023-europe-rmr-a
